pickup_datetime,dropoff_datetime,pickup_date,pickup_year,pickup_month,pickup_day,pickup_hour,pickup_day_name,pickup_day_of_week,is_weekend,vendor_name,rate_code_label,payment_type_label,passenger_count_clean,passenger_count_group,trip_distance,trip_duration_minutes,fare_amount,tip_amount,tolls_amount,total_amount,congestion_surcharge,airport_fee,revenue_per_mile,fare_per_minute,tip_percentage,distance_bucket,duration_bucket,pickup_location_id,pickup_borough,pickup_zone,pickup_service_zone,dropoff_location_id,dropoff_borough,dropoff_zone,dropoff_service_zone,is_high_value_trip,is_long_distance_trip,is_long_duration_trip
2024-01-20 13:57:14,2024-01-20 14:05:28,2024-01-20,2024,1,20,13,Saturday,5,True,VeriFone Inc.,Standard rate,Credit card,1,Solo,0.92,8.233333333333333,8.6,2.27,0.0,14.87,2.5,0.0,16.163043478260867,1.0445344129554657,26.395348837209305,0-1 miles,5-10 min,236,Manhattan,Upper East Side North,Yellow Zone,262,Manhattan,Yorkville East,Yellow Zone,False,False,False
2024-01-02 21:19:10,2024-01-02 21:26:21,2024-01-02,2024,1,2,21,Tuesday,1,False,VeriFone Inc.,Standard rate,Cash,1,Solo,1.21,7.183333333333334,9.3,0.0,0.0,14.3,2.5,0.0,11.818181818181818,1.294663573085847,0.0,1-3 miles,5-10 min,100,Manhattan,Garment District,Yellow Zone,233,Manhattan,UN/Turtle Bay South,Yellow Zone,False,False,False
2024-01-10 18:53:07,2024-01-10 19:07:02,2024-01-10,2024,1,10,18,Wednesday,2,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,2.05,13.916666666666666,14.2,2.0,0.0,22.7,2.5,0.0,11.073170731707318,1.0203592814371258,14.084507042253522,1-3 miles,10-20 min,137,Manhattan,Kips Bay,Yellow Zone,68,Manhattan,East Chelsea,Yellow Zone,False,False,False
2024-01-23 18:38:47,2024-01-23 19:01:57,2024-01-23,2024,1,23,18,Tuesday,1,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,6.76,23.166666666666668,30.3,1.0,0.0,42.05,0.0,1.75,6.220414201183432,1.3079136690647482,3.3003300330033,5-10 miles,20-30 min,138,Queens,LaGuardia Airport,Airports,98,Queens,Fresh Meadows,Boro Zone,False,False,False
2024-01-03 14:07:51,2024-01-03 14:10:54,2024-01-03,2024,1,3,14,Wednesday,2,False,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,0.5,3.05,5.1,1.8,0.0,10.9,2.5,0.0,21.8,1.6721311475409837,35.294117647058826,0-1 miles,0-5 min,236,Manhattan,Upper East Side North,Yellow Zone,237,Manhattan,Upper East Side South,Yellow Zone,False,False,False
2024-01-17 18:17:53,2024-01-17 18:29:26,2024-01-17,2024,1,17,18,Wednesday,2,False,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,1.6,11.55,12.8,3.85,0.0,23.15,2.5,0.0,14.468749999999998,1.1082251082251082,30.078125,1-3 miles,10-20 min,237,Manhattan,Upper East Side South,Yellow Zone,170,Manhattan,Murray Hill,Yellow Zone,False,False,False
2024-01-31 08:49:21,2024-01-31 08:59:27,2024-01-31,2024,1,31,8,Wednesday,2,False,Creative Mobile Technologies,Unknown,Credit card,1,Solo,1.2,10.1,16.5,0.0,0.0,18.0,0.0,0.0,15.0,1.6336633663366338,0.0,1-3 miles,10-20 min,36,Brooklyn,Bushwick North,Boro Zone,61,Brooklyn,Crown Heights North,Boro Zone,False,False,False
2024-01-30 12:19:40,2024-01-30 12:29:13,2024-01-30,2024,1,30,12,Tuesday,1,False,VeriFone Inc.,Standard rate,Cash,5,Large group,0.92,9.55,10.0,0.0,0.0,14.0,2.5,0.0,15.217391304347826,1.0471204188481675,0.0,0-1 miles,5-10 min,140,Manhattan,Lenox Hill East,Yellow Zone,141,Manhattan,Lenox Hill West,Yellow Zone,False,False,False
2024-01-23 11:00:42,2024-01-23 11:19:34,2024-01-23,2024,1,23,11,Tuesday,1,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,3.59,18.866666666666667,20.5,4.9,0.0,29.4,2.5,0.0,8.18941504178273,1.0865724381625441,23.902439024390247,3-5 miles,10-20 min,261,Manhattan,World Trade Center,Yellow Zone,234,Manhattan,Union Sq,Yellow Zone,False,False,False
2024-01-13 01:17:43,2024-01-13 01:24:32,2024-01-13,2024,1,13,1,Saturday,5,True,VeriFone Inc.,Standard rate,Credit card,2,Small group,1.61,6.816666666666666,9.3,2.86,0.0,17.16,2.5,0.0,10.658385093167702,1.3643031784841078,30.75268817204301,1-3 miles,5-10 min,249,Manhattan,West Village,Yellow Zone,164,Manhattan,Midtown South,Yellow Zone,False,False,False
2024-01-31 06:39:00,2024-01-31 07:20:18,2024-01-31,2024,1,31,6,Wednesday,2,False,Creative Mobile Technologies,Unknown,Credit card,1,Solo,2.1,41.3,19.5,0.0,0.0,21.0,0.0,0.0,10.0,0.47215496368038745,0.0,1-3 miles,30-60 min,62,Brooklyn,Crown Heights South,Boro Zone,97,Brooklyn,Fort Greene,Boro Zone,False,False,False
2024-01-06 16:04:40,2024-01-06 16:13:40,2024-01-06,2024,1,6,16,Saturday,5,True,VeriFone Inc.,Standard rate,Credit card,4,Large group,1.24,9.0,10.0,2.8,0.0,16.8,2.5,0.0,13.548387096774194,1.1111111111111112,27.999999999999996,1-3 miles,5-10 min,170,Manhattan,Murray Hill,Yellow Zone,186,Manhattan,Penn Station/Madison Sq West,Yellow Zone,False,False,False
2024-01-30 18:31:12,2024-01-30 18:39:18,2024-01-30,2024,1,30,18,Tuesday,1,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.08,8.1,9.3,2.0,0.0,17.8,2.5,0.0,16.48148148148148,1.1481481481481484,21.50537634408602,1-3 miles,5-10 min,249,Manhattan,West Village,Yellow Zone,158,Manhattan,Meatpacking/West Village West,Yellow Zone,False,False,False
2024-01-13 17:15:58,2024-01-13 17:51:14,2024-01-13,2024,1,13,17,Saturday,5,True,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,8.5,35.266666666666666,38.7,5.0,0.0,51.95,0.0,1.75,6.111764705882353,1.0973534971644614,12.919896640826872,5-10 miles,30-60 min,138,Queens,LaGuardia Airport,Airports,256,Brooklyn,Williamsburg (South Side),Boro Zone,False,False,False
2024-01-27 02:17:39,2024-01-27 02:41:39,2024-01-27,2024,1,27,2,Saturday,5,True,VeriFone Inc.,Standard rate,Cash,1,Solo,12.67,24.0,50.6,0.0,6.94,62.54,2.5,0.0,4.936069455406472,2.1083333333333334,0.0,10-20 miles,20-30 min,100,Manhattan,Garment District,Yellow Zone,252,Queens,Whitestone,Boro Zone,False,False,False
2024-01-18 07:45:55,2024-01-18 07:53:08,2024-01-18,2024,1,18,7,Thursday,3,False,Creative Mobile Technologies,Unknown,Unknown,0,Unknown,0.8,7.216666666666667,7.9,1.78,0.0,13.68,,,17.099999999999998,1.094688221709007,22.531645569620252,0-1 miles,5-10 min,229,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,237,Manhattan,Upper East Side South,Yellow Zone,False,False,False
2024-01-15 17:02:49,2024-01-15 17:13:38,2024-01-15,2024,1,15,17,Monday,0,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.32,10.816666666666666,10.7,3.67,0.0,18.37,2.5,0.0,13.916666666666666,0.9892141756548536,34.29906542056075,1-3 miles,10-20 min,230,Manhattan,Times Sq/Theatre District,Yellow Zone,186,Manhattan,Penn Station/Madison Sq West,Yellow Zone,False,False,False
2024-01-23 19:39:23,2024-01-23 19:44:51,2024-01-23,2024,1,23,19,Tuesday,1,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.28,5.466666666666667,7.9,1.0,0.0,15.4,2.5,0.0,12.03125,1.4451219512195121,12.658227848101264,1-3 miles,5-10 min,237,Manhattan,Upper East Side South,Yellow Zone,236,Manhattan,Upper East Side North,Yellow Zone,False,False,False
2024-01-26 16:33:23,2024-01-26 16:37:02,2024-01-26,2024,1,26,16,Friday,4,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,0.58,3.65,5.8,2.46,0.0,14.76,2.5,0.0,25.448275862068968,1.5890410958904109,42.41379310344828,0-1 miles,0-5 min,68,Manhattan,East Chelsea,Yellow Zone,48,Manhattan,Clinton East,Yellow Zone,False,False,False
2024-01-26 09:08:46,2024-01-26 09:15:10,2024-01-26,2024,1,26,9,Friday,4,False,VeriFone Inc.,Standard rate,Credit card,2,Small group,0.44,6.4,7.2,1.0,0.0,12.2,2.5,0.0,27.727272727272727,1.125,13.88888888888889,0-1 miles,5-10 min,231,Manhattan,TriBeCa/Civic Center,Yellow Zone,45,Manhattan,Chinatown,Yellow Zone,False,False,False
2024-01-11 02:54:55,2024-01-11 03:16:49,2024-01-11,2024,1,11,2,Thursday,3,False,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,9.9,21.9,38.7,0.0,0.0,43.7,2.5,0.0,4.414141414141414,1.767123287671233,0.0,5-10 miles,20-30 min,79,Manhattan,East Village,Yellow Zone,243,Manhattan,Washington Heights North,Boro Zone,False,False,False
2024-01-17 03:24:40,2024-01-17 03:42:52,2024-01-17,2024,1,17,3,Wednesday,2,False,VeriFone Inc.,Standard rate,Cash,1,Solo,3.47,18.2,19.1,0.0,0.0,21.6,0.0,0.0,6.22478386167147,1.0494505494505495,0.0,3-5 miles,10-20 min,255,Brooklyn,Williamsburg (North Side),Boro Zone,36,Brooklyn,Bushwick North,Boro Zone,False,False,False
2024-01-17 15:10:30,2024-01-17 15:53:15,2024-01-17,2024,1,17,15,Wednesday,2,False,VeriFone Inc.,Nassau or Westchester,Cash,1,Solo,12.0,42.75,69.5,0.0,0.0,72.75,0.0,1.75,6.0625,1.6257309941520468,0.0,10-20 miles,30-60 min,132,Queens,JFK Airport,Airports,265,Unknown,Outside of NYC,Unknown,False,False,False
2024-01-24 18:45:40,2024-01-24 18:54:15,2024-01-24,2024,1,24,18,Wednesday,2,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.06,8.583333333333334,9.3,4.74,0.0,20.54,2.5,0.0,19.377358490566035,1.083495145631068,50.967741935483865,1-3 miles,5-10 min,163,Manhattan,Midtown North,Yellow Zone,141,Manhattan,Lenox Hill West,Yellow Zone,False,False,False
2024-01-13 15:41:28,2024-01-13 15:59:25,2024-01-13,2024,1,13,15,Saturday,5,True,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,2.5,17.95,17.7,4.3,0.0,26.0,2.5,0.0,10.4,0.9860724233983287,24.293785310734464,1-3 miles,10-20 min,161,Manhattan,Midtown Center,Yellow Zone,158,Manhattan,Meatpacking/West Village West,Yellow Zone,False,False,False
2024-01-04 10:09:54,2024-01-04 10:25:33,2024-01-04,2024,1,4,10,Thursday,3,False,VeriFone Inc.,Standard rate,Cash,4,Large group,1.64,15.65,15.6,0.0,0.0,19.6,2.5,0.0,11.951219512195124,0.9968051118210862,0.0,1-3 miles,10-20 min,162,Manhattan,Midtown East,Yellow Zone,236,Manhattan,Upper East Side North,Yellow Zone,False,False,False
2024-01-16 12:37:39,2024-01-16 12:46:56,2024-01-16,2024,1,16,12,Tuesday,1,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.05,9.283333333333333,10.0,2.8,0.0,16.8,2.5,0.0,16.0,1.0771992818671454,27.999999999999996,1-3 miles,5-10 min,234,Manhattan,Union Sq,Yellow Zone,90,Manhattan,Flatiron,Yellow Zone,False,False,False
2024-01-16 15:04:44,2024-01-16 15:10:07,2024-01-16,2024,1,16,15,Tuesday,1,False,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,0.8,5.383333333333334,7.2,2.2,0.0,13.4,2.5,0.0,16.75,1.3374613003095974,30.555555555555557,0-1 miles,5-10 min,249,Manhattan,West Village,Yellow Zone,68,Manhattan,East Chelsea,Yellow Zone,False,False,False
2024-01-02 20:54:37,2024-01-02 21:04:48,2024-01-02,2024,1,2,20,Tuesday,1,False,VeriFone Inc.,Standard rate,Cash,1,Solo,1.17,10.183333333333334,10.7,0.0,0.0,15.7,2.5,0.0,13.418803418803419,1.0507364975450082,0.0,1-3 miles,10-20 min,161,Manhattan,Midtown Center,Yellow Zone,162,Manhattan,Midtown East,Yellow Zone,False,False,False
2024-01-14 23:26:50,2024-01-14 23:46:48,2024-01-14,2024,1,14,23,Sunday,6,True,VeriFone Inc.,Negotiated fare,Credit card,2,Small group,12.33,19.966666666666665,83.0,5.0,6.94,98.44,2.5,0.0,7.983779399837794,4.156928213689483,6.024096385542169,10-20 miles,10-20 min,10,Queens,Baisley Park,Boro Zone,170,Manhattan,Murray Hill,Yellow Zone,False,False,False
2024-01-16 13:01:14,2024-01-16 13:07:44,2024-01-16,2024,1,16,13,Tuesday,1,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.44,6.5,9.3,2.66,0.0,15.96,2.5,0.0,11.083333333333334,1.4307692307692308,28.602150537634408,1-3 miles,5-10 min,238,Manhattan,Upper West Side North,Yellow Zone,75,Manhattan,East Harlem South,Boro Zone,False,False,False
2024-01-19 19:00:11,2024-01-19 19:05:41,2024-01-19,2024,1,19,19,Friday,4,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.18,5.5,7.9,2.16,0.0,16.56,2.5,0.0,14.033898305084746,1.4363636363636365,27.341772151898734,1-3 miles,5-10 min,141,Manhattan,Lenox Hill West,Yellow Zone,236,Manhattan,Upper East Side North,Yellow Zone,False,False,False
2024-01-09 11:50:23,2024-01-09 12:04:57,2024-01-09,2024,1,9,11,Tuesday,1,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.77,14.566666666666666,14.2,5.46,0.0,23.66,2.5,0.0,13.36723163841808,0.9748283752860412,38.45070422535212,1-3 miles,10-20 min,262,Manhattan,Yorkville East,Yellow Zone,141,Manhattan,Lenox Hill West,Yellow Zone,False,False,False
2024-01-24 13:45:44,2024-01-24 13:59:21,2024-01-24,2024,1,24,13,Wednesday,2,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.98,13.616666666666667,14.2,4.55,0.0,22.75,2.5,0.0,11.48989898989899,1.0428396572827416,32.04225352112676,1-3 miles,10-20 min,236,Manhattan,Upper East Side North,Yellow Zone,143,Manhattan,Lincoln Square West,Yellow Zone,False,False,False
2024-01-01 14:31:55,2024-01-01 14:35:35,2024-01-01,2024,1,1,14,Monday,0,False,Creative Mobile Technologies,Standard rate,Cash,1,Solo,0.3,3.6666666666666665,5.8,0.0,0.0,9.8,2.5,0.0,32.66666666666667,1.5818181818181818,0.0,0-1 miles,0-5 min,237,Manhattan,Upper East Side South,Yellow Zone,237,Manhattan,Upper East Side South,Yellow Zone,False,False,False
2024-01-10 21:45:03,2024-01-10 22:02:02,2024-01-10,2024,1,10,21,Wednesday,2,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,4.64,16.983333333333334,23.3,5.66,0.0,33.96,2.5,0.0,7.31896551724138,1.3719332679097154,24.29184549356223,3-5 miles,10-20 min,249,Manhattan,West Village,Yellow Zone,239,Manhattan,Upper West Side South,Yellow Zone,False,False,False
2024-01-07 12:08:41,2024-01-07 12:16:57,2024-01-07,2024,1,7,12,Sunday,6,True,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.12,8.266666666666667,9.3,0.0,0.0,13.3,2.5,0.0,11.875,1.125,0.0,1-3 miles,5-10 min,100,Manhattan,Garment District,Yellow Zone,246,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,False,False,False
2024-01-08 13:44:36,2024-01-08 13:52:01,2024-01-08,2024,1,8,13,Monday,0,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.26,7.416666666666667,8.6,2.52,0.0,15.12,2.5,0.0,12.0,1.1595505617977526,29.30232558139535,1-3 miles,5-10 min,170,Manhattan,Murray Hill,Yellow Zone,162,Manhattan,Midtown East,Yellow Zone,False,False,False
2024-01-25 11:36:56,2024-01-25 11:47:55,2024-01-25,2024,1,25,11,Thursday,3,False,VeriFone Inc.,Standard rate,Credit card,6,Large group,2.65,10.983333333333333,14.2,6.28,6.94,31.42,2.5,0.0,11.856603773584906,1.292867981790592,44.225352112676056,1-3 miles,10-20 min,161,Manhattan,Midtown Center,Yellow Zone,145,Queens,Long Island City/Hunters Point,Boro Zone,False,False,False
2024-01-17 15:08:10,2024-01-17 15:21:24,2024-01-17,2024,1,17,15,Wednesday,2,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.7,13.233333333333333,13.5,1.11,0.0,18.61,2.5,0.0,10.947058823529412,1.0201511335012594,8.222222222222223,1-3 miles,10-20 min,68,Manhattan,East Chelsea,Yellow Zone,50,Manhattan,Clinton West,Yellow Zone,False,False,False
2024-01-01 16:24:08,2024-01-01 16:28:30,2024-01-01,2024,1,1,16,Monday,0,False,Creative Mobile Technologies,Standard rate,Credit card,5,Large group,0.6,4.366666666666666,6.5,3.25,0.0,16.25,2.5,0.0,27.083333333333336,1.4885496183206108,50.0,0-1 miles,0-5 min,137,Manhattan,Kips Bay,Yellow Zone,170,Manhattan,Murray Hill,Yellow Zone,False,False,False
2024-01-11 07:54:25,2024-01-11 08:00:38,2024-01-11,2024,1,11,7,Thursday,3,False,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,1.3,6.216666666666667,8.6,3.75,0.0,16.35,2.5,0.0,12.576923076923078,1.3833780160857907,43.604651162790695,1-3 miles,5-10 min,158,Manhattan,Meatpacking/West Village West,Yellow Zone,186,Manhattan,Penn Station/Madison Sq West,Yellow Zone,False,False,False
2024-01-13 14:41:35,2024-01-13 14:51:51,2024-01-13,2024,1,13,14,Saturday,5,True,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.31,10.266666666666667,11.4,1.54,0.0,16.94,2.5,0.0,12.931297709923665,1.1103896103896103,13.508771929824562,1-3 miles,10-20 min,238,Manhattan,Upper West Side North,Yellow Zone,142,Manhattan,Lincoln Square East,Yellow Zone,False,False,False
2024-01-14 02:43:17,2024-01-14 02:58:03,2024-01-14,2024,1,14,2,Sunday,6,True,VeriFone Inc.,Standard rate,Credit card,1,Solo,3.92,14.766666666666667,19.8,4.96,0.0,29.76,2.5,0.0,7.591836734693878,1.3408577878103838,25.050505050505052,3-5 miles,10-20 min,148,Manhattan,Lower East Side,Yellow Zone,17,Brooklyn,Bedford,Boro Zone,False,False,False
2024-01-05 20:04:51,2024-01-05 20:12:44,2024-01-05,2024,1,5,20,Friday,4,False,VeriFone Inc.,Standard rate,Credit card,2,Small group,1.26,7.883333333333334,10.0,1.0,0.0,16.0,2.5,0.0,12.698412698412698,1.2684989429175475,10.0,1-3 miles,5-10 min,239,Manhattan,Upper West Side South,Yellow Zone,163,Manhattan,Midtown North,Yellow Zone,False,False,False
2024-01-24 13:56:33,2024-01-24 14:10:20,2024-01-24,2024,1,24,13,Wednesday,2,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.57,13.783333333333333,13.5,3.5,0.0,21.0,2.5,0.0,13.375796178343949,0.9794437726723095,25.925925925925924,1-3 miles,10-20 min,246,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,170,Manhattan,Murray Hill,Yellow Zone,False,False,False
2024-01-17 09:48:07,2024-01-17 09:56:06,2024-01-17,2024,1,17,9,Wednesday,2,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,0.96,7.983333333333333,8.6,2.52,0.0,15.12,2.5,0.0,15.75,1.0772442588726514,29.30232558139535,0-1 miles,5-10 min,48,Manhattan,Clinton East,Yellow Zone,90,Manhattan,Flatiron,Yellow Zone,False,False,False
2024-01-09 08:27:27,2024-01-09 08:43:04,2024-01-09,2024,1,9,8,Tuesday,1,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,3.64,15.616666666666667,18.4,4.48,0.0,26.88,2.5,0.0,7.384615384615384,1.1782283884738527,24.347826086956527,3-5 miles,10-20 min,166,Manhattan,Morningside Heights,Boro Zone,166,Manhattan,Morningside Heights,Boro Zone,False,False,False
2024-01-30 17:14:16,2024-01-30 17:33:35,2024-01-30,2024,1,30,17,Tuesday,1,False,VeriFone Inc.,Standard rate,Cash,1,Solo,2.16,19.316666666666666,17.7,0.0,0.0,24.2,2.5,0.0,11.203703703703702,0.9163071613459879,0.0,1-3 miles,10-20 min,43,Manhattan,Central Park,Yellow Zone,230,Manhattan,Times Sq/Theatre District,Yellow Zone,False,False,False
2024-01-03 15:55:38,2024-01-03 16:08:56,2024-01-03,2024,1,3,15,Wednesday,2,False,Creative Mobile Technologies,Standard rate,Cash,1,Solo,2.2,13.3,12.8,0.0,0.0,16.8,2.5,0.0,7.636363636363636,0.9624060150375939,0.0,1-3 miles,10-20 min,48,Manhattan,Clinton East,Yellow Zone,238,Manhattan,Upper West Side North,Yellow Zone,False,False,False
2024-01-04 22:25:02,2024-01-04 22:34:34,2024-01-04,2024,1,4,22,Thursday,3,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,1.86,9.533333333333333,11.4,2.0,0.0,18.4,2.5,0.0,9.892473118279568,1.1958041958041958,17.543859649122805,1-3 miles,5-10 min,161,Manhattan,Midtown Center,Yellow Zone,234,Manhattan,Union Sq,Yellow Zone,False,False,False
2024-01-15 17:07:13,2024-01-15 17:12:08,2024-01-15,2024,1,15,17,Monday,0,False,VeriFone Inc.,Standard rate,Credit card,5,Large group,0.6,4.916666666666667,6.5,1.58,0.0,12.08,2.5,0.0,20.133333333333333,1.3220338983050848,24.307692307692307,0-1 miles,0-5 min,186,Manhattan,Penn Station/Madison Sq West,Yellow Zone,100,Manhattan,Garment District,Yellow Zone,False,False,False
2024-01-13 19:14:25,2024-01-13 19:32:55,2024-01-13,2024,1,13,19,Saturday,5,True,VeriFone Inc.,Standard rate,Credit card,1,Solo,2.1,18.5,17.0,2.0,0.0,23.0,2.5,0.0,10.952380952380953,0.918918918918919,11.76470588235294,1-3 miles,10-20 min,144,Manhattan,Little Italy/NoLiTa,Yellow Zone,137,Manhattan,Kips Bay,Yellow Zone,False,False,False
2024-01-07 09:59:55,2024-01-07 10:06:24,2024-01-07,2024,1,7,9,Sunday,6,True,Creative Mobile Technologies,Standard rate,Cash,1,Solo,1.0,6.483333333333333,7.2,0.0,0.0,11.2,2.5,0.0,11.2,1.1105398457583548,0.0,0-1 miles,5-10 min,68,Manhattan,East Chelsea,Yellow Zone,161,Manhattan,Midtown Center,Yellow Zone,False,False,False
2024-01-18 15:19:49,2024-01-18 15:35:31,2024-01-18,2024,1,18,15,Thursday,3,False,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,2.1,15.7,15.6,2.94,0.0,22.54,2.5,0.0,10.733333333333333,0.9936305732484076,18.846153846153847,1-3 miles,10-20 min,68,Manhattan,East Chelsea,Yellow Zone,211,Manhattan,SoHo,Yellow Zone,False,False,False
2024-01-11 15:37:55,2024-01-11 16:04:20,2024-01-11,2024,1,11,15,Thursday,3,False,VeriFone Inc.,Standard rate,Cash,1,Solo,2.51,26.416666666666668,23.3,0.0,0.0,27.3,2.5,0.0,10.876494023904383,0.8820189274447949,0.0,1-3 miles,20-30 min,164,Manhattan,Midtown South,Yellow Zone,262,Manhattan,Yorkville East,Yellow Zone,False,False,False
2024-01-30 19:49:18,2024-01-30 20:11:50,2024-01-30,2024,1,30,19,Tuesday,1,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,4.71,22.533333333333335,26.1,6.52,0.0,39.12,2.5,0.0,8.305732484076433,1.1582840236686391,24.980842911877392,3-5 miles,20-30 min,170,Manhattan,Murray Hill,Yellow Zone,238,Manhattan,Upper West Side North,Yellow Zone,False,False,False
2024-01-24 09:18:33,2024-01-24 09:34:49,2024-01-24,2024,1,24,9,Wednesday,2,False,Creative Mobile Technologies,Unknown,Unknown,0,Unknown,2.4,16.266666666666666,17.0,3.15,0.0,24.15,,,10.0625,1.0450819672131149,18.529411764705884,1-3 miles,10-20 min,239,Manhattan,Upper West Side South,Yellow Zone,230,Manhattan,Times Sq/Theatre District,Yellow Zone,False,False,False
2024-01-12 01:51:50,2024-01-12 02:02:23,2024-01-12,2024,1,12,1,Friday,4,False,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,2.7,10.55,14.2,3.84,0.0,23.04,2.5,0.0,8.533333333333333,1.3459715639810426,27.042253521126764,1-3 miles,10-20 min,234,Manhattan,Union Sq,Yellow Zone,231,Manhattan,TriBeCa/Civic Center,Yellow Zone,False,False,False
2024-01-23 14:31:35,2024-01-23 14:39:28,2024-01-23,2024,1,23,14,Tuesday,1,False,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,0.8,7.883333333333334,8.6,2.5,0.0,15.1,2.5,0.0,18.875,1.0909090909090908,29.069767441860467,0-1 miles,5-10 min,170,Manhattan,Murray Hill,Yellow Zone,162,Manhattan,Midtown East,Yellow Zone,False,False,False
2024-01-06 18:48:36,2024-01-06 19:18:47,2024-01-06,2024,1,6,18,Saturday,5,True,VeriFone Inc.,Standard rate,Credit card,1,Solo,4.66,30.183333333333334,28.2,3.0,0.0,35.2,2.5,0.0,7.553648068669529,0.9342904472667034,10.638297872340425,3-5 miles,30-60 min,249,Manhattan,West Village,Yellow Zone,263,Manhattan,Yorkville West,Yellow Zone,False,False,False
2024-01-11 07:40:56,2024-01-11 07:55:25,2024-01-11,2024,1,11,7,Thursday,3,False,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,2.2,14.483333333333333,13.5,3.5,0.0,21.0,2.5,0.0,9.545454545454545,0.9321058688147297,25.925925925925924,1-3 miles,10-20 min,48,Manhattan,Clinton East,Yellow Zone,234,Manhattan,Union Sq,Yellow Zone,False,False,False
2024-01-29 14:00:02,2024-01-29 14:23:54,2024-01-29,2024,1,29,14,Monday,0,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,7.75,23.866666666666667,34.5,10.8,0.0,48.55,0.0,1.75,6.264516129032257,1.4455307262569832,31.30434782608696,5-10 miles,20-30 min,132,Queens,JFK Airport,Airports,258,Queens,Woodhaven,Boro Zone,False,False,False
2024-01-03 08:58:12,2024-01-03 09:11:19,2024-01-03,2024,1,3,8,Wednesday,2,False,VeriFone Inc.,Standard rate,Credit card,1,Solo,4.77,13.116666666666667,20.5,5.0,0.0,28.75,0.0,1.75,6.0272536687631035,1.5628970775095299,24.390243902439025,3-5 miles,10-20 min,132,Queens,JFK Airport,Airports,216,Queens,South Ozone Park,Boro Zone,False,False,False
2024-01-11 10:53:17,2024-01-11 11:01:21,2024-01-11,2024,1,11,10,Thursday,3,False,Creative Mobile Technologies,Standard rate,Cash,1,Solo,1.1,8.066666666666666,9.3,0.0,0.0,13.3,2.5,0.0,12.09090909090909,1.1528925619834711,0.0,1-3 miles,5-10 min,239,Manhattan,Upper West Side South,Yellow Zone,142,Manhattan,Lincoln Square East,Yellow Zone,False,False,False
2024-01-24 09:19:52,2024-01-24 09:38:41,2024-01-24,2024,1,24,9,Wednesday,2,False,Creative Mobile Technologies,Standard rate,Credit card,1,Solo,2.1,18.816666666666666,17.7,5.4,0.0,27.1,2.5,0.0,12.904761904761905,0.9406554472984943,30.508474576271187,1-3 miles,10-20 min,170,Manhattan,Murray Hill,Yellow Zone,140,Manhattan,Lenox Hill East,Yellow Zone,False,False,False
2024-01-21 04:45:49,2024-01-21 05:02:00,2024-01-21,2024,1,21,4,Sunday,6,True,VeriFone Inc.,Standard rate,Credit card,1,Solo,6.89,16.183333333333334,29.6,2.0,0.0,36.6,2.5,0.0,5.312046444121917,1.8290422245108136,6.756756756756756,5-10 miles,10-20 min,162,Manhattan,Midtown East,Yellow Zone,152,Manhattan,Manhattanville,Boro Zone,False,False,False
